./data/test/Set11\a.png,41.03859510768426,0.9903946318025589,0.5111374855041504
./data/test/Set11\b.png,43.288546470153264,0.988788978225708,0.5114262104034424
./data/test/Set11\c.png,37.70223546556377,0.9735589350948334,0.4489405155181885
./data/test/Set11\d.png,40.52819022845905,0.9959292932663907,2.264923572540283
./data/test/Set11\e.png,35.34308335247003,0.9555797784285328,2.130671977996826
./data/test/Set11\f.png,47.62525485012126,0.9933839940071106,0.5045373439788818
./data/test/Set11\g.png,44.088343563435146,0.9828779860229492,0.4958944320678711
./data/test/Set11\h.png,42.167771330692325,0.9906188659687042,0.4999566078186035
./data/test/Set11\i.png,42.884887355342286,0.9926181343841552,0.5450072288513184
./data/test/Set11\j.png,41.352799654350385,0.9869987199802399,0.48727869987487793
./data/test/Set11\k.png,41.075135356861196,0.9806812734308242,0.4861280918121338
AVERAGE,41.554076612284824,0.9846755082374551,0.807809287851507

