./data/test/Set11\a.png,36.52456533408421,0.9776890842552185,0.4450345039367676
./data/test/Set11\b.png,38.707383981121446,0.9762979271059036,0.5206356048583984
./data/test/Set11\c.png,33.15480473857746,0.9447604464054108,0.472714900970459
./data/test/Set11\d.png,35.2366375262146,0.9868157406239828,2.3422141075134277
./data/test/Set11\e.png,32.85590329126391,0.9285742019516197,5.153323411941528
./data/test/Set11\f.png,43.064121568777864,0.9829292184066772,0.47162795066833496
./data/test/Set11\g.png,39.491651537360774,0.9489028477210999,0.46836113929748535
./data/test/Set11\h.png,37.19060506576632,0.9762032830753327,0.4416165351867676
./data/test/Set11\i.png,38.1754553908664,0.9842122385873795,0.44890642166137695
./data/test/Set11\j.png,36.83393803372431,0.9721531482076645,0.44506096839904785
./data/test/Set11\k.png,37.659967382924584,0.9666401209869385,0.4703402519226074
AVERAGE,37.17227580460744,0.9677434779388389,1.0618032542142002
