./data/test/Set11\a.png,21.85121901060026,0.5300514162057268,0.05973219871520996
./data/test/Set11\b.png,22.2415963326118,0.5620310728376611,0.046793460845947266
./data/test/Set11\c.png,20.929532914330768,0.6562270911969222,0.047739267349243164
./data/test/Set11\d.png,16.278324453426663,0.16016098367984755,0.07466983795166016
./data/test/Set11\e.png,17.2749323133855,0.4421143749274241,0.0716850757598877
./data/test/Set11\f.png,27.080658558955314,0.7985403025704345,0.06471681594848633
./data/test/Set11\g.png,24.442483568051404,0.7143632685727889,0.05276608467102051
./data/test/Set11\h.png,22.767016768278356,0.6455322470851464,0.05675864219665527
./data/test/Set11\i.png,19.063002686021587,0.5872126457197575,0.06073641777038574
./data/test/Set11\j.png,22.58702350720313,0.7428641170435082,0.05675101280212402
./data/test/Set11\k.png,20.893115599756932,0.6411408042393694,0.05879020690917969
AVERAGE,21.400809610238337,0.5891125749162353,0.059194456447254525
